1706889041251;0;-47
1706889042269;0;-46
1706889043272;0;-50
1706889044274;0;-50
1706889045278;0;-50
1706889046280;0;-49
1706889047282;0;-49
1706889048284;0;-49
1706889049285;0;-48
1706889050286;0;-49
1706889051287;0;-50
1706889052289;0;-48
1706889053291;0;-49
1706889054294;0;-51
1706889055296;0;-50
1706889056298;0;-47
1706889057299;0;-52
1706889058301;0;-50
1706889059302;0;-51
1706889060304;0;-49
1706889068832;2;-69
1706889069835;2;-54
1706889070839;2;-62
1706889071842;2;-56
1706889072843;2;-54
1706889073845;2;-55
1706889074846;2;-61
1706889075849;2;-68
1706889076851;2;-54
1706889077853;2;-61
1706889078856;2;-54
1706889079859;2;-55
1706889080862;2;-59
1706889081863;2;-57
1706889082867;2;-59
1706889083869;2;-62
1706889084872;2;-62
1706889085874;2;-65
1706889086877;2;-61
1706889087878;2;-67
1706889094687;4;-67
1706889095691;4;-63
1706889096694;4;-63
1706889097699;4;-68
1706889098701;4;-63
1706889099705;4;-68
1706889100707;4;-66
1706889101710;4;-66
1706889102714;4;-68
1706889103718;4;-72
1706889104720;4;-66
1706889105723;4;-65
1706889106726;4;-70
1706889107730;4;-65
1706889108733;4;-74
1706889109745;4;-64
1706889110747;4;-66
1706889111750;4;-74
1706889112764;4;-68
1706889113766;4;-63
1706889122247;6;-70
1706889123251;6;-70
1706889124255;6;-68
1706889125259;6;-69
1706889126261;6;-69
1706889127265;6;-71
1706889128267;6;-68
1706889129273;6;-73
1706889130276;6;-72
1706889131279;6;-74
1706889132284;6;-67
1706889133286;6;-70
1706889134289;6;-75
1706889135292;6;-66
1706889136295;6;-68
1706889137298;6;-68
1706889138303;6;-70
1706889139306;6;-70
1706889140317;6;-70
1706889141319;6;-72
1706889149396;8;-67
1706889150403;8;-63
1706889151406;8;-64
1706889152409;8;-64
1706889153412;8;-64
1706889154416;8;-63
1706889155419;8;-63
1706889156423;8;-64
1706889157425;8;-65
1706889158428;8;-64
1706889159433;8;-63
1706889160436;8;-63
1706889161439;8;-64
1706889162444;8;-65
1706889163446;8;-65
1706889164449;8;-66
1706889165451;8;-67
1706889166454;8;-65
1706889167457;8;-64
1706889168459;8;-67
1706889176394;10;-73
1706889177396;10;-72
1706889178403;10;-74
1706889179405;10;-71
1706889180408;10;-73
1706889181420;10;-74
1706889182432;10;-78
1706889183439;10;-76
1706889184444;10;-75
1706889185447;10;-75
1706889186450;10;-72
1706889187452;10;-76
1706889188455;10;-72
1706889189458;10;-73
1706889190462;10;-73
1706889191465;10;-73
1706889192468;10;-75
1706889193472;10;-78
1706889194475;10;-73
1706889195478;10;-76
1706889203567;12;-78
1706889204570;12;-73
1706889205576;12;-72
1706889206596;12;-76
1706889207600;12;-74
1706889208604;12;-76
1706889209607;12;-75
1706889210611;12;-72
1706889211616;12;-73
1706889212620;12;-75
1706889213623;12;-74
1706889214626;12;-73
1706889215629;12;-70
1706889216634;12;-74
1706889217638;12;-70
1706889218640;12;-74
1706889219642;12;-73
1706889220646;12;-73
1706889221650;12;-76
1706889222653;12;-75
1706889230401;14;-73
1706889231404;14;-75
1706889232407;14;-71
1706889233410;14;-75
1706889234419;14;-76
1706889235421;14;-80
1706889236424;14;-87
1706889237427;14;-84
1706889238430;14;-77
1706889239434;14;-69
1706889240439;14;-67
1706889241442;14;-73
1706889242449;14;-74
1706889243451;14;-84
1706889244454;14;-94
1706889245457;14;-92
1706889246462;14;-89
1706889247465;14;-81
1706889248468;14;-81
1706889249472;14;-83
1706889259521;16;-77
1706889260523;16;-80
1706889261527;16;-77
1706889262530;16;-77
1706889263535;16;-76
1706889264536;16;-79
1706889265545;16;-77
1706889266547;16;-75
1706889267549;16;-75
1706889268552;16;-76
1706889269555;16;-75
1706889270557;16;-73
1706889271559;16;-74
1706889272573;16;-73
1706889273575;16;-81
1706889274578;16;-71
1706889275580;16;-77
1706889276582;16;-79
1706889277585;16;-71
1706889278597;16;-77
1706889286092;18;-71
1706889287093;18;-71
1706889288096;18;-77
1706889289097;18;-70
1706889290101;18;-76
1706889291103;18;-78
1706889292105;18;-80
1706889293108;18;-72
1706889294113;18;-73
1706889295115;18;-74
1706889296118;18;-74
1706889297121;18;-72
1706889298125;18;-70
1706889299127;18;-70
1706889300131;18;-73
1706889301133;18;-70
1706889302134;18;-74
1706889303135;18;-81
1706889304137;18;-77
1706889305139;18;-71
1706889313062;18;-77
1706889314081;18;-80
1706889315084;18;-71
1706889316085;18;-73
1706889317088;18;-71
1706889318090;18;-70
1706889319092;18;-73
1706889320096;18;-68
1706889321099;18;-68
1706889322104;18;-70
1706889323106;18;-81
1706889324108;18;-89
1706889325110;18;-75
1706889326112;18;-92
1706889327115;18;-84
1706889328117;18;-80
1706889329119;18;-87
1706889330122;18;-76
1706889331125;18;-77
1706889332127;18;-71
1706889335991;20;-72
1706889337011;20;-76
1706889338014;20;-75
1706889339017;20;-80
1706889340020;20;-72
1706889341024;20;-74
1706889342028;20;-73
1706889343031;20;-73
1706889344039;20;-74
1706889345043;20;-72
1706889346046;20;-74
1706889347048;20;-72
1706889348051;20;-74
1706889349053;20;-73
1706889350055;20;-75
1706889351058;20;-73
1706889352061;20;-73
1706889353064;20;-74
1706889354066;20;-73
1706889355069;20;-72
1706889371041;25;-74
1706889372044;25;-78
1706889373047;25;-78
1706889374049;25;-78
1706889375051;25;-75
1706889376054;25;-77
1706889377057;25;-72
1706889378058;25;-72
1706889379061;25;-73
1706889380063;25;-77
1706889381066;25;-85
1706889382069;25;-76
1706889383072;25;-76
1706889384075;25;-75
1706889385077;25;-89
1706889386078;25;-72
1706889387081;25;-72
1706889388084;25;-72
1706889389087;25;-74
1706889390093;25;-79
1706889407024;30;-75
1706889408053;30;-79
1706889409056;30;-77
1706889410060;30;-82
1706889411063;30;-80
1706889412065;30;-77
1706889413068;30;-78
1706889414072;30;-87
1706889415075;30;-80
1706889416078;30;-77
1706889417081;30;-78
1706889418085;30;-78
1706889419088;30;-81
1706889420091;30;-77
1706889421093;30;-82
1706889422095;30;-83
1706889423102;30;-82
1706889424104;30;-80
1706889425107;30;-83
1706889426109;30;-76
1706889436125;35;-79
1706889437127;35;-80
1706889438130;35;-93
1706889439131;35;-75
1706889440133;35;-79
1706889441135;35;-81
1706889442137;35;-81
1706889443139;35;-80
1706889444142;35;-87
1706889445145;35;-82
1706889446148;35;-88
1706889447151;35;-87
1706889448152;35;-73
1706889449154;35;-84
1706889450157;35;-75
1706889451161;35;-84
1706889452163;35;-81
1706889453166;35;-80
1706889454169;35;-93
1706889455179;35;-80
1706889469571;40;-76
1706889470573;40;-79
1706889471575;40;-79
1706889472578;40;-81
1706889473583;40;-90
1706889474585;40;-83
1706889475589;40;-83
1706889476592;40;-87
1706889477598;40;-87
1706889478601;40;-88
1706889479604;40;-82
1706889480607;40;-81
1706889481611;40;-81
1706889482614;40;-91
1706889483617;40;-91
1706889484621;40;-91
1706889485623;40;-84
1706889486626;40;-84
1706889487630;40;-90
1706889488633;40;-93
1706889500037;45;-79
1706889501039;45;-77
1706889502044;45;-76
1706889503047;45;-83
1706889504049;45;-78
1706889505051;45;-85
1706889506052;45;-84
1706889507054;45;-84
1706889508060;45;-81
1706889509063;45;-83
1706889510066;45;-85
1706889511070;45;-85
1706889512073;45;-84
1706889513075;45;-78
1706889514078;45;-85
1706889515081;45;-87
1706889516084;45;-89
1706889517087;45;-77
1706889518090;45;-92
1706889519094;45;-78
1706889529364;50;-84
1706889530367;50;-85
1706889531371;50;-91
1706889532373;50;-91
1706889533375;50;-83
1706889534379;50;-91
1706889535381;50;-75
1706889536384;50;-79
1706889537389;50;-79
1706889538392;50;-87
1706889539395;50;-78
1706889540398;50;-80
1706889541400;50;-80
1706889542403;50;-80
1706889543405;50;-80
1706889544407;50;-79
1706889545410;50;-77
1706889546412;50;-79
1706889547414;50;-80
1706889548416;50;-79
1706889568743;60;-80
1706889569746;60;-76
1706889570759;60;-81
1706889571763;60;-83
1706889572766;60;-75
1706889573769;60;-90
1706889574772;60;-75
1706889575774;60;-74
1706889576777;60;-76
1706889577779;60;-77
1706889578783;60;-77
1706889579786;60;-75
1706889580787;60;-73
1706889581789;60;-82
1706889582793;60;-82
1706889583795;60;-85
1706889584798;60;-85
1706889585800;60;-80
1706889586803;60;-79
1706889587805;60;-80
1706889603749;70;-88
1706889604751;70;-96
1706889605754;70;-96
1706889606757;70;-77
1706889607759;70;-74
1706889608762;70;-85
1706889609765;70;-85
1706889610768;70;-86
1706889611771;70;-92
1706889612775;70;-92
1706889613777;70;-89
1706889614780;70;-85
1706889615782;70;-76
1706889616785;70;-80
1706889617789;70;-85
1706889618791;70;-82
1706889619794;70;-86
1706889620797;70;-80
1706889621800;70;-85
1706889622802;70;-85
1706889638646;80;-93
1706889639648;80;-89
1706889640652;80;-78
1706889641655;80;-76
1706889642658;80;-76
1706889643660;80;-78
1706889644664;80;-81
1706889645666;80;-80
1706889646669;80;-82
1706889647672;80;-76
1706889648684;80;-80
1706889649687;80;-81
1706889650701;80;-79
1706889651703;80;-80
1706889652705;80;-85
1706889653709;80;-85
1706889654711;80;-85
1706889655713;80;-76
1706889656716;80;-84
1706889657718;80;-87
1706889673231;90;-91
1706889674233;90;-87
1706889675237;90;-81
1706889676240;90;-77
1706889677242;90;-82
1706889678245;90;-84
1706889679249;90;-77
1706889680251;90;-85
1706889681254;90;-79
1706889682257;90;-81
1706889683258;90;-81
1706889684260;90;-78
1706889685263;90;-83
1706889686266;90;-83
1706889687268;90;-80
1706889688270;90;-78
1706889689273;90;-84
1706889690275;90;-81
1706889691278;90;-89
1706889692281;90;-82
1706889706397;100;-94
1706889707399;100;-93
1706889708402;100;-95
1706889709404;100;-87
1706889710407;100;-95
1706889711409;100;-89
1706889712414;100;-87
1706889713416;100;-89
1706889714419;100;-88
1706889715422;100;-88
1706889716425;100;-88
1706889717428;100;-89
1706889718431;100;-88
1706889719434;100;-88
1706889720437;100;-88
1706889721439;100;-87
1706889722443;100;-87
1706889723451;100;-86
1706889724453;100;-86
1706889725456;100;-85
